"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Eno3",843.474940984876,2.24109762431659,0.36106786861959,6.20685975986897,5.4053793444829e-10,1.62256769381743e-07
"Chm",2695.00306906387,-1.12139723195018,0.1810080752067,-6.1952884183184,5.81783969252083e-10,1.71279438178464e-07
"Siah1b",2477.22042695883,-1.28548250600423,0.20778486598362,-6.18660314801545,6.14744654084597e-10,1.77568413384549e-07
"Kdm6a",4847.00806010353,-1.13332318153165,0.183590178829019,-6.17311442670982,6.69577147961362e-10,1.89825121447046e-07
"Alg13",25487.9634618931,-1.0482949329938,0.170535512101649,-6.14707705201575,7.89237954402505e-10,2.1968079716269e-07
"Slc10a3",411.25072611558,-1.66089639823202,0.270557980778871,-6.13878176297257,8.31567136159699e-10,2.27329665847658e-07
"Prps1",11841.6777755725,-1.7243286249742,0.281198594750976,-6.13206700588681,8.67445512722223e-10,2.32977602706395e-07
"Eif2s3x",12114.0992423688,-1.31131660109282,0.214252054225549,-6.12043887202298,9.33179772338395e-10,2.46311191978077e-07
"Ngfr",1951.90867392637,-1.17017063959479,0.191508332544831,-6.11028577213923,9.94528946854042e-10,2.55145725647697e-07
"2210013O21Rik",760.252345233484,-1.81541381594984,0.29715029119667,-6.10941287871159,9.99983247688409e-10,2.55145725647697e-07
"Ammecr1",583.151209509924,-1.39686334955292,0.228986695632432,-6.10019436148882,1.05939567901306e-09,2.65873581147721e-07
"Ryr3",153.037946626497,2.47491701939937,0.407517957852437,6.0731483649011,1.25426471704375e-09,3.097022347294e-07
"Hpca",140.140609651056,1.80338003955971,0.297105783763899,6.06982474966829,1.28049906647702e-09,3.11161273153917e-07
"Acan",450.329462650357,1.46511912654557,0.241768695592655,6.06000343822047,1.36118638939479e-09,3.256000380507e-07
"Prkx",1471.02777250712,-1.35989547894241,0.228011681639721,-5.96414828031123,2.45913351072952e-09,5.79182691011664e-07
"Zfp280c",2441.94501438567,-1.63520976403885,0.274294272423532,-5.96151625621244,2.4990804996591e-09,5.79673081352746e-07
"1700057H21Rik",219.653317244206,-2.93092059850593,0.493710220796509,-5.93651999704895,2.91135420683327e-09,6.6522270973747e-07
"Tsr2",2678.39221468163,-1.39700797485935,0.235878378297323,-5.92257749499376,3.16934370004972e-09,7.13521804471487e-07
"Sulf1",826.025071092104,-2.76268790250215,0.467052697653709,-5.9151524365041,3.31568359772023e-09,7.35649278224623e-07
"9930012K11Rik",203.37830139794,1.18356842294568,0.200191728509308,5.9121744527554,3.37620674225665e-09,7.3837641453153e-07
"Fmr1",6597.31728075867,-1.30406045811049,0.22183340417684,-5.87855766334869,4.1385664292202e-09,8.923565276751e-07
"Rhox2a",79.2326546961037,-9.0397897994899,1.54121844453757,-5.86535272240542,4.48178926250223e-09,9.52940441939537e-07
"Cdo1",599.393566798337,2.45943578081792,0.420057487498768,5.85499807529353,4.77015540296394e-09,1.00036039813664e-06
"Cox7b",12497.4483403662,-1.04606347597593,0.180483866020272,-5.79588358251606,6.79623982709802e-09,1.40599507450059e-06
"Fgd5",98.177061473083,1.99236997289251,0.345291989383394,5.77010192576547,7.92235994930585e-09,1.61711211285231e-06
"Pxdn",431.335837563626,1.2548854080933,0.217570375535107,5.76772184635411,8.0350277624024e-09,1.61852947387656e-06
"D630039A03Rik",1207.49411065478,-1.75448454479359,0.30432340068324,-5.76519761823961,8.1562213837986e-09,1.62160510603341e-06
"Tmem109",1375.09040596818,-1.37978773319721,0.239573249650269,-5.75935641901354,8.4435246025551e-09,1.65720407872457e-06
"C77370",2159.57414321837,-1.11600072272223,0.194500140035063,-5.73778878781809,9.5920632240044e-09,1.85879615058586e-06
"Otx2",289.622883323532,-2.67533915599271,0.467504271378,-5.72259831574794,1.04907098362203e-08,2.0075284610337e-06
"Fmn1",207.657442610442,1.37212632088811,0.239979598071768,5.71767905235745,1.07988861254233e-08,2.04098947770501e-06
"Abcb7",4428.72674391191,-1.17496180516547,0.205697651102747,-5.71208178054775,1.11602429946671e-08,2.06573647656522e-06
"Fam221a",285.501411634005,-2.39396543902173,0.419149652525109,-5.71148138761328,1.1199694790967e-08,2.06573647656522e-06
"Tab3",2438.60543900712,-1.06191270668661,0.186000250683861,-5.70920040581836,1.13508172840172e-08,2.06868645001213e-06
"Idh3g",10646.7644044977,-1.04456223403882,0.183111087260352,-5.70452750659296,1.1666625398612e-08,2.10122786149824e-06
"Anxa5",279.790015311934,2.63963221040251,0.462929428273305,5.70201859978563,1.18396905492445e-08,2.10760258858586e-06
"Slc22a7",157.274925500065,1.7405434245022,0.305735750856424,5.69296662109879,1.24850802000057e-08,2.19694359519411e-06
"A930004D18Rik",586.862702475209,-2.14770068122423,0.378512447303616,-5.67405562623809,1.39455815048956e-08,2.42572830553604e-06
"Wdr76",2374.66790481634,-0.521913408453071,0.0920134299638837,-5.67214382354758,1.41021503163307e-08,2.42572830553604e-06
"Fbln2",332.260902072565,-2.00896876264754,0.354961074809515,-5.65968751285088,1.51648871207448e-08,2.5795472992387e-06
"Tbc1d25",2355.15576585234,-1.43799770352985,0.25470392044663,-5.64576195375509,1.64451261150367e-08,2.76657621642964e-06
"Rps4x",73382.5440291923,-0.725190987412778,0.128552907117754,-5.64118699197138,1.68881827782012e-08,2.78596214663246e-06
"Pdk3",2355.02748158532,-1.17712728788594,0.208680210602247,-5.64081895685637,1.69243242299836e-08,2.78596214663246e-06
"Ncam1",1688.89829095171,-0.990337241813831,0.175744706339601,-5.63509002598434,1.74966910563435e-08,2.8495408870379e-06
"Atp1a4",23.8903751159909,4.72821617458923,0.839658395453208,5.63111879806449,1.79044341756752e-08,2.88525245047802e-06
"Elk1",2749.1008319079,-1.25285349227833,0.22283140683683,-5.62242778099832,1.8829229205436e-08,3.00267364485438e-06
"Chrnb1",145.264645452472,1.92434255200221,0.343332732393084,5.60489102972861,2.08386026577609e-08,3.27812184436555e-06
"Rpl10",39321.6859655471,-0.893502759303353,0.159449278263002,-5.60368017363849,2.09847763242422e-08,3.27812184436555e-06
"Gpc3",4808.13710939001,-1.73935950326814,0.310508115475756,-5.60165553355383,2.12314159052506e-08,3.2831489504392e-06
"Nhsl2",292.952854854115,-1.90636178495002,0.340452916228941,-5.59948731256591,2.14986666429462e-08,3.29123087636864e-06
"Slamf6",80.0294685555444,-3.62747183825828,0.651137749990807,-5.57097455693437,2.53318324000737e-08,3.83965368527453e-06
"Snx12",2553.34106497749,-0.878979434491412,0.157854173948178,-5.56830023880124,2.57236308318767e-08,3.86081435691373e-06
"Neo1",4369.31488922881,-1.13700991161453,0.204394286126284,-5.56282630578055,2.65440062102435e-08,3.94526399099629e-06
"Btbd6",498.726470552227,0.85760579174526,0.154268939818066,5.55916046844334,2.71075383073016e-08,3.98906379033198e-06
"Hspa12a",146.237584226438,2.38561247756033,0.429256671066301,5.55754316324151,2.73598339528942e-08,3.98906379033198e-06
"Nlrx1",202.416451791193,1.09790251853555,0.198577903117505,5.52882521821115,3.22382333467792e-08,4.65599164439475e-06
"Cbr4",372.993008330809,1.38755676435194,0.251326460142245,5.52093386254123,3.37202692977438e-08,4.82451965120711e-06
"Aifm1",6487.05091915728,-1.26073193999844,0.228456196813393,-5.51848432033659,3.4193597383859e-08,4.83413332266722e-06
"Ubqln2",6220.65050979805,-1.36192182385516,0.246844394875346,-5.51732934646104,3.44190039957363e-08,4.83413332266722e-06
"Lage3",2399.96248009369,-1.05727459283794,0.192031865990892,-5.50572472637476,3.67652631303045e-08,5.11672193874393e-06
"Il6st",3497.39942157727,-1.02603662292151,0.186524804769567,-5.5008052370787,3.78060642569701e-08,5.19227683406822e-06
"Akap17b",1139.40042162461,-1.25393421711247,0.22798945460642,-5.49996586147876,3.79864788957894e-08,5.19227683406822e-06
"Zdhhc23",122.503538303851,-1.3706279622615,0.250042512820482,-5.48157969939114,4.21544742662997e-08,5.71099864197152e-06
"Zfp41",866.419195069321,1.08423620575242,0.198087708851925,5.4735158079036,4.411935067101e-08,5.92476438089906e-06
"Klf8",3639.65316897045,-0.89302334182174,0.163621086377235,-5.45787441945495,4.81868259781921e-08,6.40889470085488e-06
"Tbx20",206.306891265238,1.71152267250631,0.313666889623306,5.45649773414638,4.85617470311037e-08,6.40889470085488e-06
"Taf1",7682.97357867967,-1.07227519733543,0.196878778253605,-5.44637267077207,5.14073724126105e-08,6.72645695952695e-06
"Ankrd44",160.652966674632,2.42934454063763,0.446323191391361,5.44301660208252,5.23857623908626e-08,6.79638674950607e-06
"Arhgef10",186.970426500318,2.44204671321842,0.449652611676251,5.43096303636436,5.60507445804227e-08,7.18768913464939e-06
"P3h4",248.500863764569,1.54373308689939,0.284294886985866,5.43004168406357,5.63408907281943e-08,7.18768913464939e-06
"Mllt10",5862.33604993865,-0.664124649407325,0.122403561231598,-5.42569711800086,5.7728780377301e-08,7.3038834611248e-06
"1700013H16Rik",801.098635014647,-6.59241888261835,1.21628004250967,-5.42014885734336,5.95494297955262e-08,7.47247721917796e-06
"Klhl3",48.9042775503546,2.12958643755702,0.394247076043951,5.40165436082934,6.60290848100174e-08,8.21820536062241e-06
"Emd",6163.77435207235,-1.38650485858867,0.257239184388132,-5.38994423375507,7.04795509297037e-08,8.68990638733618e-06
"Lrch2",955.619657714276,-1.12492478741394,0.208754782092845,-5.38873781063193,7.09542294347784e-08,8.68990638733618e-06
"Clcn5",1101.58445084729,-2.22743353165985,0.413470517486651,-5.38716410833758,7.15780735977446e-08,8.69673594212597e-06
"Kdm5c",14986.0861331462,-1.05061304225348,0.196337042613703,-5.35106889798975,8.74362218753727e-08,1.05398513440164e-05
"E2f1",3573.08574059772,-0.811482183297107,0.152076942282337,-5.33599749652093,9.50207125147442e-08,1.13646256866267e-05
"Timm8a1",675.16233179401,-1.33988068299243,0.251172822703386,-5.33449705494099,9.58097428481275e-08,1.13701655291627e-05
"Glis3",321.601432425664,-1.67577895303092,0.314320189313547,-5.33143911846928,9.74374883385794e-08,1.14743885305793e-05
"Zadh2",208.5385928983,2.00657213406202,0.377105363129918,5.32098540685757,1.03206682321279e-07,1.20223314562488e-05
"Haus7",2060.29393181719,-0.955739489733867,0.179643992208056,-5.32018620821436,1.03661098192229e-07,1.20223314562488e-05
"Tcea1",6324.77811143014,-0.685577975517654,0.128913865794417,-5.31810888838729,1.04851317176477e-07,1.20689384560503e-05
"Slc25a12",2334.09737138502,-0.757560181147292,0.142551881350778,-5.31427697739856,1.07081638945336e-07,1.22336776911503e-05
"Apcdd1",1851.49092151025,-3.03400065840932,0.571924306158676,-5.30489896256929,1.12735421175493e-07,1.27841967613009e-05
"Sec31b",119.499087787419,1.7359592718076,0.327915253035835,5.29392657321097,1.19717518027718e-07,1.3476143260929e-05
"Ebp",3165.99852692586,-1.71345796302423,0.324769072676603,-5.27592713463344,1.32086567634197e-07,1.47599508314739e-05
"Pin4",1834.06680263765,-1.33004816600084,0.252621626334401,-5.26498140836221,1.40203545066045e-07,1.55534497928701e-05
"Cntfr",189.371232595234,2.293919798706,0.435810946633849,5.26356626978729,1.41287546653e-07,1.55609428180631e-05
"Spic",815.798790915436,-2.376330645122,0.45160469894106,-5.2619705921885,1.4251956620037e-07,1.55845145640105e-05
"Hlcs",329.154212502286,1.18165317539163,0.224973445693081,5.25241177575993,1.50120377257236e-07,1.62992401094399e-05
"Itpka",1223.64369315184,-1.222329342004,0.232991013973493,-5.24625100838896,1.55225387777646e-07,1.67348271935773e-05
"Fancb",903.906516638942,-1.20228255877767,0.230462845302233,-5.2168173017259,1.82023636353803e-07,1.94867122303522e-05
"Myl3",62.3160709396472,3.86500501634997,0.741615232670887,5.21160413929251,1.87214700974943e-07,1.99032628973987e-05
"Uxt",1185.68901133124,-0.734153914210427,0.140999181857285,-5.20679556108003,1.92129566023512e-07,2.02849070776134e-05
"Huwe1",30505.5470863146,-1.09745897590684,0.211403524395856,-5.19129933639059,2.08831572700015e-07,2.18972777155105e-05
"Megf6",222.915593919287,1.70765338622517,0.329100919920205,5.18884415953385,2.116033871538e-07,2.20369813193029e-05
"Notch4",1539.93919948352,-1.77798265738676,0.342935099974644,-5.18460390178265,2.16474437460945e-07,2.2391940291146e-05
"Bcap31",7785.47858414049,-1.26203563260473,0.243747352573316,-5.17763831804134,2.24712332777428e-07,2.30880610905345e-05
"Ebag9",327.691723446781,0.878492845342048,0.16977759175363,5.17437452297509,2.28675724162312e-07,2.33386444080056e-05
"Med14",2987.05778831342,-1.02264659939113,0.197790205596878,-5.17036016169281,2.3364325442482e-07,2.3687712463507e-05
"Maged1",11479.9042197776,-0.984133739689182,0.190473083900909,-5.16678640117552,2.38153160890736e-07,2.3986096974186e-05
"Cdk16",10577.8287430318,-1.09230266765928,0.211461059950457,-5.16550265999421,2.39793617997451e-07,2.39934673066861e-05
"Cdc25b",1330.28159693776,0.590326266255374,0.114520745262886,5.15475396968699,2.53964146782786e-07,2.52463449551796e-05
"Gatb",901.385524355455,0.751110378495687,0.146039645085712,5.1431950416947,2.70104945052897e-07,2.66776555084825e-05
"Uba1",46557.3059154134,-1.0797267737836,0.210352033162555,-5.1329514507198,2.85233502072143e-07,2.79912800206566e-05
"Tspyl2",3218.49416763997,-1.4347918382658,0.279680175101269,-5.13011634716788,2.89563149330809e-07,2.81909002768737e-05
"Ftsj1",2261.12680804159,-0.887300939589881,0.172989566467217,-5.12921650542453,2.90950567884646e-07,2.81909002768737e-05
"Gas2l3",1423.33655217055,0.564595086085064,0.110180285985868,5.12428408615204,2.98670380797958e-07,2.875688590966e-05
"Pir",1488.32201018356,-0.956871513605969,0.187100026818156,-5.11422435302995,3.150327517186e-07,3.01427274753753e-05
"Glod5",374.325562511657,-1.89011359792281,0.369787594502176,-5.11134939631322,3.19865767555417e-07,3.04150623323346e-05
"Lin28b",704.906505476879,-1.59168182614582,0.311909522208388,-5.10302415545495,3.34268316886109e-07,3.15883559457373e-05
"Pbdc1",5597.86060674319,-0.903831650710288,0.177879742809846,-5.0811387313309,3.75178982359263e-07,3.52369020916439e-05
"Ndufb10",2847.93675443153,-0.836735880200401,0.164785809614658,-5.07771805204017,3.81994991004468e-07,3.56583007151671e-05
"Irak1",4767.92699533753,-1.34248090235387,0.264740619840209,-5.07092905940975,3.95878330569812e-07,3.673031128905e-05
"Nfe2",86.4136392250499,-3.50645158064224,0.692027471386314,-5.06692541210523,4.04292606754547e-07,3.70942051520699e-05
"Ak3",180.903503978969,2.13441713181952,0.421258877060169,5.06675882230645,4.04646434149564e-07,3.70942051520699e-05
"Abcc2",44.1410776954775,-2.61076509455296,0.516149540791081,-5.05815638342243,4.23329217204425e-07,3.85758749177532e-05
"Cd4",52.5842164615047,-4.25137436742053,0.842646622769792,-5.04526364022702,4.52896445895173e-07,4.10259863325988e-05
"Diap2",2075.74508674803,-1.48628648543433,0.294852341013021,-5.04078238052277,4.63632453598403e-07,4.16713127905021e-05
"Ago1",5055.47726857751,-0.388235843214491,0.0770304974620747,-5.04002772935012,4.65464399188442e-07,4.16713127905021e-05
"Adam19",4751.49251127479,-1.49334486915411,0.296368180416018,-5.03881647165318,4.68419380663704e-07,4.16920482475619e-05
"Mapk7",2442.6235728751,0.861458594193908,0.171005551844251,5.03760600111107,4.71390514445156e-07,4.1713973327404e-05
"Mecp2",1865.21890820849,-1.06809391958944,0.212170643538251,-5.03412678482488,4.80031903941061e-07,4.22345311346764e-05
"Prdx4",2908.49209305831,-1.11118442996223,0.221168757307263,-5.02414736824015,5.05673984325506e-07,4.42363601487952e-05
"Ccdc106",142.572195987644,1.5094762245592,0.300550875832667,5.02236508337313,5.1039048448046e-07,4.43952723119964e-05
"Chn1",1395.91585353881,-0.937226314130008,0.186749974583056,-5.01861548427244,5.20452031859413e-07,4.50146901453998e-05
"Igfbp5",51.7563413001113,-2.62481143904134,0.52377709885024,-5.01131386767986,5.40596571682645e-07,4.6494342224099e-05
"Atp6ap1",5432.83064558928,-1.24974094104065,0.250678827417164,-4.98542678660657,6.18251876098048e-07,5.26527767900595e-05
"Zrsr2",4567.2470287515,-1.31055800631077,0.262891447324117,-4.98516790732637,6.19080267960724e-07,5.26527767900595e-05
"Dppa3",1612.16414038575,-2.17096846622077,0.43608233026064,-4.97834540767384,6.41301353196387e-07,5.42413393153784e-05
"Ube2a",3281.35380288835,-1.29177174239755,0.259731072768607,-4.97349712003225,6.57557512041106e-07,5.5310703032073e-05
"Tesk2",1124.83515467239,-1.13557651666798,0.228600748418629,-4.96751005639069,6.78180424898928e-07,5.67143202185766e-05
"Trabd",842.499827461279,0.961395741792952,0.193575365760434,4.96651905068727,6.81653597244634e-07,5.67143202185766e-05
"Cflar",94.3159914883446,2.17026656318723,0.437720480567902,4.95811061975329,7.11820320050804e-07,5.86760682329617e-05
"Ctps2",1334.72352086693,-0.70812304323728,0.142829612095481,-4.95781674996009,7.12897556426343e-07,5.86760682329617e-05
"Pgk1",38476.5301296411,-1.20872764985059,0.2439053701053,-4.95572380931487,7.20615190029506e-07,5.89941066532711e-05
"Txlng",3695.57594579317,-1.03744794619141,0.20964508213509,-4.94859185641619,7.47523107022e-07,6.08714427946798e-05
"Baz2a",19708.8479785899,-0.544719562722971,0.110218542875544,-4.94217713745368,7.72549743046386e-07,6.25765291867572e-05
"Satb1",117.683121744368,2.48431648399868,0.503533229433166,4.93376869446194,8.06579527342736e-07,6.47022488620373e-05
"Plxna3",978.551835414858,-1.10372304993675,0.223729977446549,-4.93328190765335,8.08593188368578e-07,6.47022488620373e-05
"Atrx",19119.7052992293,-0.991640695252429,0.201038626553311,-4.93258789245394,8.11472452904249e-07,6.47022488620373e-05
"Rhox9",321.814531016357,-3.47047858926717,0.705176356820196,-4.92143356155099,8.59125680189813e-07,6.81469172954707e-05
"Rbm41",1097.26286924166,-1.20890530556317,0.245776264706598,-4.91872275382789,8.71107475200751e-07,6.87411563806613e-05
"Tbl1x",4055.9911443549,-1.01723005109636,0.207219845311496,-4.90894127233442,9.15693920828444e-07,7.18890165844239e-05
"Fancm",5249.3869772334,-0.931904042451083,0.190132166904278,-4.90134866511172,9.51809562303763e-07,7.39391360062401e-05
"Gstt3",166.776933964954,1.77109513311093,0.361439260413324,4.90011829673843,9.57789678189294e-07,7.39391360062401e-05
"H1f0",2781.760998733,1.51778571564996,0.309765198126425,4.89979418227128,9.59371022317746e-07,7.39391360062401e-05
"Dlg3",1855.57991727656,-0.764621256645968,0.15606315117696,-4.8994349459147,9.61126661783381e-07,7.39391360062401e-05
"Car12",74.9525940450888,-2.50856049496903,0.51268892195171,-4.89294850651232,9.93364037624075e-07,7.60370502599348e-05
"Trap1a",11814.1930110476,-1.10429704464177,0.225938288816895,-4.88760471022558,1.02070210478491e-06,7.77409379211554e-05
"Ubd",1044.44778253715,1.51693611068001,0.310764115584017,4.88131040428925,1.05383211513448e-06,7.96444815314882e-05
"Gla",1145.19572262657,-1.17762078406488,0.241313759759909,-4.88003993322443,1.06064362247267e-06,7.96444815314882e-05
"Scly",533.545555984598,0.903043928029068,0.185063371379291,4.87964701657933,1.06275877175718e-06,7.96444815314882e-05
"Naa10",4709.56240914647,-1.11187201815071,0.227891519417831,-4.87895302550565,1.06650458644948e-06,7.96444815314882e-05
"Pank1",1319.8429548483,-0.699629469614116,0.143588136425084,-4.87247405692978,1.10209331928726e-06,8.19026535192657e-05
"Kif4",4392.14949754925,-0.962025999516858,0.197877199949666,-4.86173242678575,1.16362844473594e-06,8.60579123693844e-05
"Jph3",44.9691468113113,2.12943020432134,0.438811709168136,4.85271965134691,1.21779785361914e-06,8.96310929858433e-05
"Rpl39",15503.4673787543,-0.731226419921052,0.150963446232811,-4.84373163284426,1.27423013906448e-06,9.33358334877424e-05
"Helz2",62.8132846315407,1.35351257071364,0.279940439164367,4.83500195525135,1.33144326504278e-06,9.70622140216184e-05
"Las1l",10799.3046862647,-1.01945449822279,0.211016925505349,-4.83115037232855,1.3574642840686e-06,9.84901456151949e-05
"Lsr",816.392511100773,1.62902715595512,0.337424640203914,4.82782512554702,1.38032219852696e-06,9.96761912134398e-05
"Nkap",2085.8885221282,-0.979750517604414,0.203117702607074,-4.82356045302323,1.41017999643799e-06,0.000101354204532719
"Zfp94",130.286960856787,1.08665579848202,0.226017275304289,4.80784398900059,1.52566751583723e-06,0.00010914226168202
"Gnl3l",9191.43589329964,-1.12248823428252,0.233598158675305,-4.80521011230548,1.5458907315927e-06,0.000110074610278849
"Zbtb42",39.3405811301593,1.63221904406649,0.339924433921375,4.80171144285564,1.57315277767291e-06,0.000111497203117568
"2700046A07Rik",24.0177323499475,-6.39401895438783,1.33372329809537,-4.79411206471302,1.63396920949447e-06,0.000115231300897235
"Cyb561a3",490.588071107695,0.850329546854202,0.177400932032373,4.7932642580425,1.64089252045184e-06,0.000115231300897235
"Nxt2",805.12232954169,-1.97101764589902,0.411341571115162,-4.79168113389443,1.65389609691557e-06,0.000115614134007674
"Smc1b",796.888280020332,-2.39578020240949,0.500612043461571,-4.78570228922868,1.70390470069549e-06,0.000118568532104306
"Necab2",378.473922970946,1.76360528310614,0.368607892938831,4.78450222279643,1.71411600768311e-06,0.000118739375391949
"Specc1",472.326959555846,1.27843551456599,0.267264018611473,4.78341798947682,1.72339224727365e-06,0.000118844197808614
"Nudt16",46.4367075360795,2.17903786033487,0.45608958383046,4.7776532014484,1.77352916212931e-06,0.000121512460561393
"Rhpn2",2942.80202165798,-1.27003586725905,0.265856321355354,-4.77715128526685,1.77796009966373e-06,0.000121512460561393
"Amigo2",85.3489548569636,1.74555971953325,0.365500227830596,4.77581020918623,1.78985142311777e-06,0.000121781490828933
